,ID,Database,SMILES_chiral,Counts,Rel_Sol_2mM,ROMol,SMILES,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
3555,Z1192264071,EnamineSolWat,Cc1ncn(Cc2nccn2C(F)F)c1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb370>,Cc1ncn(Cc2nccn2C(F)F)c1C,4,0,2.1398400000000004,35.64,3,2.816,10,0,4,0.625,0.0,0.25,0.4,0.0,226.103002824,16,2,0,2,2,0,2,0,0
3556,Z989721690,EnamineSolWat,Cn1nccc1C1CCN(Cc2cc(C#N)ccc2F)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb3e0>,Cn1nccc1C1CCN(Cc2cc(C#N)ccc2F)CC1,4,0,2.810480000000001,44.85,3,2.462,17,0,4,0.7727272727272727,0.0,0.1818181818181818,0.4117647058823529,0.0,298.159374828,22,3,1,2,2,1,2,0,0
3557,Z1801755591,EnamineSolWat,CC(=O)NC1CN(c2cccc(F)c2C#N)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb450>,CC(=O)NC1CN(c2cccc(F)c2C#N)C1,3,1,1.02208,56.13,2,2.283,12,1,3,0.7058823529411765,0.0588235294117647,0.1764705882352941,0.3333333333333333,0.0,233.096440224,17,2,1,1,1,1,1,0,0
3558,Z2079425491,EnamineSolWat,O=C(c1ccc[nH]c1=O)N1CCC(CC(F)(F)F)CC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb4c0>,O=C(c1cccnc1O)N1CCC(CC(F)(F)F)CC1,2,1,2.1795,53.17,2,2.47,13,2,2,0.65,0.1,0.1,0.5384615384615384,0.0,288.10856238,20,2,1,1,2,1,1,0,0
3559,Z1158254009,EnamineSolWat,CNC(=O)c1nnn(-c2ccc(F)c(Cl)c2)c1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb530>,CNC(=O)c1nnn(-c2ccc(F)c(Cl)c2)c1C,4,1,1.7278199999999997,59.81,2,2.185,11,1,4,0.6111111111111112,0.0555555555555555,0.2222222222222222,0.1818181818181818,0.0,268.05271684,18,2,0,2,1,0,2,0,0
3560,Z57161818,EnamineSolWat,c1ccc(Cn2cncn2)cc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb5a0>,c1ccc(Cn2cncn2)cc1,3,0,1.3263999999999998,30.71,2,1.694,9,0,3,0.75,0.0,0.25,0.1111111111111111,0.0,159.079647288,12,2,0,2,1,0,2,0,0
3561,Z1839078813,EnamineSolWat,Cc1ccc(NCc2ncccn2)cc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb610>,Cc1ccc(NCc2ncccn2)cc1F,3,1,2.53622,37.81,3,2.047,12,0,3,0.75,0.0,0.1875,0.1666666666666666,0.0,217.101525604,16,2,0,2,1,0,2,0,0
3562,Z237963566,EnamineSolWat,Cc1ccc(C(=O)Nc2ccc(F)cc2C)cn1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb680>,Cc1ccc(C(=O)Nc2ccc(F)cc2C)cn1,2,1,3.0898400000000006,41.99,2,1.697,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.1428571428571428,0.0,244.101191256,18,2,0,2,1,0,2,0,0
3563,Z1445586496,EnamineSolWat,CC1(C(=O)O)CCN(C(=O)c2cccc(F)c2Cl)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb6f0>,CC1(C(=O)O)CCN(C(=O)c2cccc(F)c2Cl)C1,2,1,2.4159000000000006,57.61,2,2.751,13,3,1,0.6842105263157895,0.1578947368421052,0.0526315789473684,0.3846153846153846,0.0769230769230769,285.056799176,19,2,1,1,1,1,1,0,0
3564,Z1151534293,EnamineSolWat,Cc1cc(C(=O)N2CCC2)cc(C)c1OC(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb760>,Cc1cc(C(=O)N2CCC2)cc(C)c1OC(F)F,2,0,2.7507400000000013,29.540000000000003,3,2.048,13,2,1,0.7222222222222222,0.1111111111111111,0.0555555555555555,0.4615384615384615,0.0,255.10708516,18,2,1,1,1,1,1,0,0
3565,Z2102830704,EnamineSolWat,OCC1(F)CCCN(C2C=CCCC2)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb7d0>,OCC1(F)CCCN(C2C=CCCC2)C1,2,1,1.8915,23.47,2,4.101,12,1,1,0.8,0.0666666666666666,0.0666666666666666,0.8333333333333334,0.1666666666666666,213.15289248,15,2,2,0,1,1,0,0,0
3566,Z2583036246,EnamineSolWat,CSc1ccc(O)c(C(=O)O)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb840>,CSc1ccc(O)c(C(=O)O)c1,3,2,1.8123,57.53,2,1.961,8,3,0,0.6666666666666666,0.25,0.0,0.125,0.0,184.019415116,12,1,0,1,0,0,1,0,0
3567,Z3027501974,EnamineSolWat,NS(=O)(=O)c1cncc(C(F)(F)F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb8b0>,NS(=O)(=O)c1cncc(C(F)(F)F)c1,3,1,0.7478000000000002,73.05000000000001,1,2.275,6,2,2,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.1666666666666666,0.0,226.00238306,14,1,0,1,1,0,1,0,0
3568,Z2523312271,EnamineSolWat,Fc1ccc(C2NCCc3[nH]cnc32)cc1Cl,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb920>,Fc1ccc(C2NCCc3nc[nH]c32)cc1Cl,2,2,2.4373000000000005,40.71,1,3.085,12,0,3,0.7058823529411765,0.0,0.1764705882352941,0.25,0.0833333333333333,251.062553252,17,3,1,2,2,1,2,0,0
3569,Z1698549667,EnamineSolWat,NC(CC(=O)O)c1ccc(F)cc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabb990>,NC(CC(=O)O)c1ccc(F)cc1F,2,2,1.4393,63.32000000000001,3,2.499,9,2,1,0.6428571428571429,0.1428571428571428,0.0714285714285714,0.2222222222222222,0.1111111111111111,201.060134968,14,1,0,1,0,0,1,0,0
3570,Z2242929619,EnamineSolWat,Cc1cc(S(=O)(=O)N2CCC(N)C2)ccc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabba00>,Cc1cc(S(=O)(=O)N2CCC(N)C2)ccc1F,3,1,0.8558199999999999,63.400000000000006,2,2.529,11,2,2,0.6470588235294118,0.1176470588235294,0.1176470588235294,0.4545454545454545,0.0909090909090909,258.08382694,17,2,1,1,1,1,1,0,0
3571,Z3242703750,EnamineSolWat,Cc1nc(C(F)(F)F)oc1C(=O)O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabba70>,Cc1nc(C(F)(F)F)oc1C(=O)O,3,1,1.70002,63.33,1,2.799,6,3,1,0.4615384615384615,0.2307692307692307,0.0769230769230769,0.3333333333333333,0.0,195.014327648,13,1,0,1,1,0,1,0,0
3572,Z3907685052,EnamineSolWat,NC1c2ccccc2CCC1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbae0>,NC1c2ccccc2CCC1F,1,1,1.9707,26.02,0,3.137,10,0,1,0.8333333333333334,0.0,0.0833333333333333,0.4,0.2,165.095377604,12,2,1,1,0,0,1,0,0
3573,Z2439824534,EnamineSolWat,NCc1cccc(NC(=O)c2cccnc2)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbb50>,NCc1cccc(NC(=O)c2cccnc2)c1,3,2,1.7926,68.00999999999999,3,1.674,13,1,3,0.7647058823529411,0.0588235294117647,0.1764705882352941,0.0769230769230769,0.0,227.105862036,17,2,0,2,1,0,2,0,0
3574,Z1891777074,EnamineSolWat,Cc1ncccc1OC1CCNC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbbc0>,Cc1ncccc1OC1CCNC1,3,1,1.13072,34.15,2,2.8,10,1,2,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.5,0.1,178.110613068,13,2,1,1,2,1,1,0,0
3575,Z1491234570,EnamineSolWat,O=S(=O)(NC1CCCNC1)c1ccc(F)cc1Cl,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbc30>,Cl.O=S(=O)(NC1CCCNC1)c1ccc(F)cc1Cl,3,2,1.5093999999999996,58.2,3,2.667,11,2,2,0.6111111111111112,0.1111111111111111,0.1111111111111111,0.4545454545454545,0.0909090909090909,292.044854588,18,2,1,1,1,1,1,0,0
3576,Z2412196506,EnamineSolWat,Cc1c(F)ccc(N)c1C(=O)O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbca0>,Cc1c(F)ccc(N)c1C(=O)O,2,2,1.41452,63.32000000000001,1,2.25,8,2,1,0.6666666666666666,0.1666666666666666,0.0833333333333333,0.125,0.0,169.053906716,12,1,0,1,0,0,1,0,0
3577,Z1486705591,EnamineSolWat,CS(=O)(=O)N1CCOCC12CCC2,,1.07,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbd10>,CS(=O)(=O)N1CCOCC12CCC2,3,0,0.2008999999999996,46.61,1,3.525,8,3,1,0.6153846153846154,0.2307692307692307,0.0769230769230769,1.0,0.0,205.07726434,13,2,2,0,1,1,0,1,0
3578,Z1863839348,EnamineSolWat,OC[C@H]1C=C[C@@H](N=c2[nH]cccc2F)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbd80>,OC[C@H]1C=C[C@@H](Nc2ncccc2F)C1,2,2,0.9914999999999998,48.38,2,4.525,11,1,2,0.7333333333333333,0.0666666666666666,0.1333333333333333,0.3636363636363636,0.1818181818181818,208.101191256,15,2,1,1,1,0,1,0,0
3579,Z1213669627,EnamineSolWat,Cc1ccc2c(=O)cc(C(=O)O)oc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbdf0>,Cc1ccc2c(=O)cc(C(=O)O)oc2c1,3,1,1.79962,67.51,1,1.991,11,4,0,0.7333333333333333,0.2666666666666666,0.0,0.0909090909090909,0.0,204.042258736,15,2,0,2,1,0,2,0,0
3580,Z1419787806,EnamineSolWat,Cc1cccc(C(=O)N=c2cc[nH][nH]2)c1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbe60>,Cc1cccc(C(=O)Nc2cc[nH]n2)c1F,1,2,1.5314199999999998,61.01,1,3.354,11,1,3,0.6875,0.0625,0.1875,0.0909090909090909,0.0,219.08079016,16,2,0,2,1,0,2,0,0
3581,Z220564246,EnamineSolWat,Cc1c(C(=O)O)cnn1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbed0>,Cc1c(C(=O)O)cnn1C,3,1,0.42672,55.12,1,2.073,6,2,2,0.6,0.2,0.2,0.3333333333333333,0.0,140.058577496,10,1,0,1,1,0,1,0,0
3582,Z1272267521,EnamineSolWat,N#Cc1cc(F)ccc1N1CCC[C@@H]1CO,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fabbf40>,N#Cc1cc(F)ccc1N1CCC[C@@H]1CO,3,1,1.6584799999999995,47.260000000000005,2,2.707,12,1,2,0.75,0.0625,0.125,0.4166666666666667,0.0833333333333333,220.101191256,16,2,1,1,1,1,1,0,0
3583,Z2106593001,EnamineSolWat,Cn1cc(-c2ccn(CC(=O)O)n2)cn1,,0.94,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0040>,Cn1cc(-c2ccn(CC(=O)O)n2)cn1,5,1,0.3682,72.94,3,2.431,9,2,4,0.6,0.1333333333333333,0.2666666666666666,0.2222222222222222,0.0,206.08037556,15,2,0,2,2,0,2,0,0
3584,Z1497456604,EnamineSolWat,CCc1ccc(NC2CCNC2=O)cc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad00b0>,CCc1ccc(NC2CCNC2=O)cc1F,2,2,1.6885,41.13,3,2.771,12,1,2,0.75,0.0625,0.125,0.4166666666666667,0.0833333333333333,222.11684132,16,2,1,1,1,1,1,0,0
3585,Z751623148,EnamineSolWat,Cc1nnc(C(C)N2CCNC(=O)C2)o1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0120>,Cc1nnc(C(C)N2CCNC(=O)C2)o1,5,1,-0.1291799999999998,71.26,2,3.204,9,2,4,0.6,0.1333333333333333,0.2666666666666666,0.6666666666666666,0.1111111111111111,210.111675688,15,2,1,1,2,1,1,0,0
3586,Z1988250907,EnamineSolWat,CCC1CN(C(=O)Cc2ncccc2F)CCCO1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0190>,CCC1CN(C(=O)Cc2ncccc2F)CCCO1,3,0,1.7907000000000002,42.43000000000001,3,2.835,14,2,2,0.7368421052631579,0.1052631578947368,0.1052631578947368,0.5714285714285714,0.0714285714285714,266.143056068,19,2,1,1,2,1,1,0,0
3587,Z2938032214,EnamineSolWat,Cn1nnc(N)c1C(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0200>,Cl.Cn1nnc(N)c1C(F)F,4,1,0.3349,56.73,1,3.343,4,0,4,0.4,0.0,0.4,0.5,0.0,148.056052632,10,1,0,1,1,0,1,0,0
3588,Z1310763755,EnamineSolWat,O=C(Nc1cccnc1)N1CCC(O)(C(F)(F)F)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0270>,O=C(Nc1cccnc1)N1CCC(O)(C(F)(F)F)C1,3,2,1.6126,65.46000000000001,1,3.009,11,2,3,0.5789473684210527,0.1052631578947368,0.1578947368421052,0.4545454545454545,0.0909090909090909,275.088161284,19,2,1,1,2,1,1,0,0
3589,Z1741965991,EnamineSolWat,CC1CCc2onc(C(=O)O)c2C1,,0.82,<rdkit.Chem.rdchem.Mol object at 0x7a142fad02e0>,CC1CCc2onc(C(=O)O)c2C1,3,1,1.4976,63.33,1,3.065,9,3,1,0.6923076923076923,0.2307692307692307,0.0769230769230769,0.5555555555555556,0.1111111111111111,181.073893212,13,2,1,1,1,0,1,0,0
3590,Z2158786427,EnamineSolWat,O=C(N=c1cc[nH]cc1)N1CCCCN1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0350>,O=C(Nc1ccncc1)N1CCCCN1,2,2,0.6357999999999999,60.49,0,3.807,10,1,4,0.6666666666666666,0.0666666666666666,0.2666666666666666,0.4,0.0,206.116761068,15,2,1,1,2,1,1,0,0
3591,Z403317908,EnamineSolWat,COCC(=O)NC1CCCCNC1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad03c0>,COCC(=O)NC1CCCCNC1=O,3,2,-0.5822999999999994,67.43,3,2.663,9,3,2,0.6428571428571429,0.2142857142857142,0.1428571428571428,0.7777777777777778,0.1111111111111111,200.116092372,14,1,1,0,1,1,0,0,0
3592,Z1783461887,EnamineSolWat,Cn1cnn(CCc2cccs2)c1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0430>,Cn1cnn(CCc2cccs2)c1=O,5,0,0.8859999999999997,39.82,3,2.651,9,1,3,0.6428571428571429,0.0714285714285714,0.2142857142857142,0.3333333333333333,0.0,209.062282972,14,2,0,2,2,0,2,0,0
3593,Z434621834,EnamineSolWat,COC(C(=O)N(C)C)c1ccccc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad04a0>,COC(C(=O)N(C)C)c1ccccc1,2,0,1.4623,29.54,3,2.265,11,2,1,0.7857142857142857,0.1428571428571428,0.0714285714285714,0.3636363636363636,0.0909090909090909,193.11027872,14,1,0,1,0,0,1,0,0
3594,Z2940631897,EnamineSolWat,Fc1cc(Cl)c2cnccc2c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0510>,Fc1cc(Cl)c2cnccc2c1,1,0,3.0273000000000003,12.89,0,2.086,9,0,1,0.75,0.0,0.0833333333333333,0.0,0.0,181.00945506,12,2,0,2,1,0,2,0,0
3595,Z2182136199,EnamineSolWat,O=C(NCc1ccccc1F)N1CCCO1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0580>,O=C(NCc1ccccc1F)N1CCCO1,2,1,1.6726,41.57000000000001,2,2.369,11,2,2,0.6875,0.125,0.125,0.3636363636363636,0.0,224.096105876,16,2,1,1,1,1,1,0,0
3596,Z1891775536,EnamineSolWat,CN(C)c1cc[nH]c(=N)n1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad05f0>,CN(C)c1ccnc(N)n1,3,2,-0.04483,55.77,1,3.52,6,0,4,0.6,0.0,0.4,0.3333333333333333,0.0,138.09054632,10,1,0,1,1,0,1,0,0
3597,Z2471262525,EnamineSolWat,O=C(O)c1ocnc1C(F)(F)F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0660>,O=C(O)c1ocnc1C(F)(F)F,3,1,1.3916,63.33,1,2.946,5,3,1,0.4166666666666667,0.25,0.0833333333333333,0.2,0.0,180.998677584,12,1,0,1,1,0,1,0,0
3598,Z3003010762,EnamineSolWat,N#CCc1nc2cc(F)ccc2[nH]1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad06d0>,N#CCc1nc2ccc(F)cc2[nH]1,2,1,1.76808,52.47,1,2.429,9,0,3,0.6923076923076923,0.0,0.2307692307692307,0.1111111111111111,0.0,175.054575412,13,2,0,2,1,0,2,0,0
3599,Z2099274665,EnamineSolWat,O=C(NC1CCC(F)C1)c1ccncc1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0740>,O=C(NC1CCC(F)C1)c1ccncc1,2,1,1.7019999999999995,41.99,2,2.918,11,1,2,0.7333333333333333,0.0666666666666666,0.1333333333333333,0.4545454545454545,0.1818181818181818,208.101191256,15,2,1,1,1,0,1,0,0
3600,Z756937632,EnamineSolWat,O=C(c1cc(F)cc2[nH]cnc12)N1CCSCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad07b0>,O=C(c1cc(F)cc2[nH]cnc12)N1CCSCC1,3,1,1.891,48.99,1,2.611,12,1,3,0.6666666666666666,0.0555555555555555,0.1666666666666666,0.3333333333333333,0.0,265.068511224,18,3,1,2,2,1,2,0,0
3601,Z1953500072,EnamineSolWat,CC(N)C1CN(C)CCN1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0820>,CC(N)C1CN(C)CCN1C,3,1,-0.4205999999999987,32.5,1,3.478,8,0,3,0.7272727272727273,0.0,0.2727272727272727,1.0,0.25,157.15789760799998,11,1,1,0,1,1,0,0,0
3602,Z2094897589,EnamineSolWat,O=C(NCc1ccco1)NC1CCC(F)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0890>,O=C(NCc1ccco1)NC1CCC(F)C1,2,2,1.9694,54.27,3,3.088,11,2,2,0.6875,0.125,0.125,0.5454545454545454,0.1818181818181818,226.11175594,16,2,1,1,1,0,1,0,0
3603,Z2292957822,EnamineSolWat,CCC1CCN1C(=O)N=c1cc[nH]cc1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0900>,CCC1CCN1C(=O)Nc1ccncc1F,1,1,1.6588,48.46,1,3.971,11,1,3,0.6875,0.0625,0.1875,0.4545454545454545,0.0909090909090909,223.112090288,16,2,1,1,2,1,1,0,0
3604,Z2523312217,EnamineSolWat,Fc1c(Cl)cccc1C1NCCc2[nH]cnc21,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0970>,Fc1c(Cl)cccc1C1NCCc2nc[nH]c21,2,2,2.4373,40.71,1,3.186,12,0,3,0.7058823529411765,0.0,0.1764705882352941,0.25,0.0833333333333333,251.062553252,17,3,1,2,2,1,2,0,0
3605,Z253340200,EnamineSolWat,CCn1[nH]ccc1=NC(=O)C1CCCC1,,0.89,<rdkit.Chem.rdchem.Mol object at 0x7a142fad09e0>,CCn1nccc1NC(=O)C1CCCC1,2,1,1.4535999999999996,50.15,2,3.216,11,1,3,0.7333333333333333,0.0666666666666666,0.2,0.6363636363636364,0.0,207.137162164,15,2,1,1,1,0,1,0,0
3606,Z2264816689,EnamineSolWat,CC1(C)OCCC1NCc1cncc(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0a50>,CC1(C)OCCC1NCc1cncc(F)c1,3,1,1.8778,34.15,3,3.363,12,1,2,0.75,0.0625,0.125,0.5833333333333334,0.0833333333333333,224.132491384,16,2,1,1,2,1,1,0,0
3607,Z1407007417,EnamineSolWat,Cc1cnc2c(c1)NCCN2,,0.74,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0ac0>,Cc1cnc2c(c1)NCCN2,3,2,1.2274199999999995,36.95,0,2.988,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.375,0.0,149.095297352,11,2,1,1,2,1,1,0,0
3608,Z1130245417,EnamineSolWat,OC[C@@H]1CCCN1Cc1cccc(F)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0b30>,OC[C@@H]1CCCN1Cc1cccc(F)c1,2,1,1.7824,23.47,3,2.3,12,1,1,0.8,0.0666666666666666,0.0666666666666666,0.5,0.0833333333333333,209.121592352,15,2,1,1,1,1,1,0,0
3609,Z2350078673,EnamineSolWat,O=C(N[C@@H]1CCCC[C@H]1F)C1(O)CCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0ba0>,O=C(N[C@@H]1CCCC[C@H]1F)C1(O)CCC1,2,2,1.2982999999999998,49.33,2,3.429,11,2,1,0.7333333333333333,0.1333333333333333,0.0666666666666666,0.9090909090909092,0.1818181818181818,215.132157036,15,2,2,0,0,0,0,0,0
3610,Z2510258098,EnamineSolWat,Cc1nc2c(C(O)O)cccc2[nH]c1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0c10>,CC1Nc2c(cccc2C(=O)O)NC1=O,4,3,0.2147199999999998,86.21000000000001,1,2.564,10,3,2,0.6666666666666666,0.2,0.1333333333333333,0.2,0.0,206.06914218,15,2,0,2,1,0,2,0,0
3611,Z2630877098,EnamineSolWat,O=C(O)c1ccc2[nH]cnc2c1F,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0c80>,Cl.O=C(O)c1ccc2[nH]cnc2c1F,2,2,1.4002,65.97999999999999,1,2.452,8,2,2,0.6153846153846154,0.1538461538461538,0.1538461538461538,0.0,0.0,180.03350562,13,2,0,2,1,0,2,0,0
3612,Z166605278,EnamineSolWat,COc1ccccc1C(N)c1nccn1C,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0cf0>,COc1ccccc1C(N)c1nccn1C,4,1,1.4768,53.07,3,2.589,12,1,3,0.75,0.0625,0.1875,0.25,0.0833333333333333,217.1215121,16,2,0,2,1,0,2,0,0
3613,Z2736474443,EnamineSolWat,Fc1ccccc1OC1CCNCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0d60>,Cl.Fc1ccccc1OC1CCNCC1,2,1,1.9565,21.26,2,1.993,11,1,1,0.7857142857142857,0.0714285714285714,0.0714285714285714,0.4545454545454545,0.0,195.105942288,14,2,1,1,1,1,1,0,0
3614,Z2275123040,EnamineSolWat,CCCCn1cncc(F)c1=O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0dd0>,CCCCn1cncc(F)c1=O,3,0,1.1825,34.89,3,2.338,8,1,2,0.6666666666666666,0.0833333333333333,0.1666666666666666,0.5,0.0,170.085541192,12,1,0,1,1,0,1,0,0
3615,Z2489418675,EnamineSolWat,O=C(O)C1(C(F)(F)F)CCOCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0e40>,O=C(O)C1(C(F)(F)F)CCOCC1,2,1,1.4301,46.53,1,2.967,7,3,0,0.5384615384615384,0.2307692307692307,0.0,0.8571428571428571,0.0,198.050378808,13,1,1,0,1,1,0,0,0
3616,Z1918106541,EnamineSolWat,COc1ccc(C)c(S(N)(=O)=O)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0eb0>,COc1ccc(C)c(S(N)(=O)=O)c1,3,1,0.6510200000000002,69.39,2,1.716,8,3,1,0.6153846153846154,0.2307692307692307,0.0769230769230769,0.25,0.0,201.045964212,13,1,0,1,0,0,1,0,0
3617,Z2940631881,EnamineSolWat,O=C1CCCCC(C(F)(F)F)N1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0f20>,O=C1CCCCC(C(F)(F)F)N1,1,1,1.6075000000000002,29.1,0,3.074,7,1,1,0.5833333333333334,0.0833333333333333,0.0833333333333333,0.8571428571428571,0.1428571428571428,181.0714486,12,1,1,0,1,1,0,0,0
3618,Z1459934806,EnamineSolWat,Cc1nn(CC(F)(F)F)cc1C(=O)O,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad0f90>,Cc1nn(CC(F)(F)F)cc1C(=O)O,3,1,1.45202,55.120000000000005,2,2.51,7,2,2,0.5,0.1428571428571428,0.1428571428571428,0.4285714285714285,0.0,208.045962124,14,1,0,1,1,0,1,0,0
3619,Z2894089730,EnamineSolWat,Cc1cc(F)cc2ccncc12,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad1000>,Cc1cc(F)cc2ccncc12,1,0,2.6823200000000007,12.89,0,2.006,10,0,1,0.8333333333333334,0.0,0.0833333333333333,0.1,0.0,161.064077476,12,2,0,2,1,0,2,0,0
3620,Z2446817922,EnamineSolWat,NCC1(NC(=O)c2cc(F)cc3[nH]cnc23)CCCC1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad1070>,NCC1(NC(=O)c2cc(F)cc3[nH]cnc23)CCCC1,3,3,1.7032999999999994,83.8,3,2.771,14,1,4,0.7,0.05,0.2,0.4285714285714285,0.0,276.13863938400004,20,3,1,2,1,0,2,0,0
3621,Z2941655582,EnamineSolWat,CN1C(=O)CNc2ccc(C(F)(F)F)cc21,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad10e0>,CN1C(=O)CNc2ccc(C(F)(F)F)cc21,2,1,2.0936999999999992,32.34,0,2.471,10,1,2,0.625,0.0625,0.125,0.3,0.0,230.066697568,16,2,1,1,1,1,1,0,0
3622,Z2106597094,EnamineSolWat,O=C(O)c1nn(CC(F)F)cc1Cl,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad1150>,O=C(O)c1nn(CC(F)F)cc1Cl,3,1,1.4997999999999998,55.12,3,2.757,6,2,2,0.4615384615384615,0.1538461538461538,0.1538461538461538,0.3333333333333333,0.0,210.00076152,13,1,0,1,1,0,1,0,0
3623,Z2226312235,EnamineSolWat,Cc1nocc1CN1CCC=C(F)C1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad11c0>,Cc1nocc1CN1CCC=C(F)C1,3,0,2.04212,29.270000000000003,2,3.344,10,1,2,0.7142857142857143,0.0714285714285714,0.1428571428571428,0.5,0.0,196.101191256,14,2,1,1,2,1,1,0,0
3624,Z2900187866,EnamineSolWat,N#Cc1cnn(CCF)c1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad1230>,N#Cc1cnn(CCF)c1,3,0,0.72428,41.61,2,3.022,6,0,3,0.6,0.0,0.3,0.3333333333333333,0.0,139.054575412,10,1,0,1,1,0,1,0,0
3625,Z2509351166,EnamineSolWat,CCN(C(C)=O)c1ccc(N)cn1,,,<rdkit.Chem.rdchem.Mol object at 0x7a142fad12a0>,CCN(C(C)=O)c1ccc(N)cn1,3,1,1.0366,59.22,2,2.43,9,1,3,0.6923076923076923,0.0769230769230769,0.2307692307692307,0.3333333333333333,0.0,179.105862036,13,1,0,1,1,0,1,0,0
