,ID,Database,SMILES_chiral,Counts,ROMol,SMILES,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,MW,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
388,QHM-0000825,CRAFT,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCC(Cc4ccccc4)CC3)n2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e0a0>,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCC(Cc4ccccc4)CC3)n2c1,3,0,6.042620000000006,20.540000000000003,5,2.378,27,0,3,0.84375,0.0,0.09375,0.2962962962962963,0.0,431.217304304,32,5,1,4,3,1,4,0,0
389,QHM-0000824,CRAFT,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCN(C4CCCCC4)CC3)n2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e110>,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCN(C4CCCCC4)CC3)n2c1,4,0,5.038220000000004,23.780000000000005,4,2.483,25,0,4,0.8064516129032258,0.0,0.1290322580645161,0.48,0.0,424.2438534,31,5,2,3,3,1,3,0,0
390,QHM-0000823,CRAFT,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCN(CCc4cccnc4)CC3)n2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e180>,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCN(CCc4cccnc4)CC3)n2c1,5,0,4.343220000000003,36.67,6,2.491,26,0,5,0.7878787878787878,0.0,0.1515151515151515,0.3076923076923077,0.0,447.2234523040001,33,5,1,4,4,1,4,0,0
391,QHM-0000822,CRAFT,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCN(c4cccc(C(F)(F)F)c4)CC3)n2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e1f0>,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCN(c4cccc(C(F)(F)F)c4)CC3)n2c1,4,0,5.928920000000005,23.780000000000005,4,2.52,26,0,4,0.7428571428571429,0.0,0.1142857142857142,0.2692307692307692,0.0,486.18428783600007,35,5,1,4,3,1,4,0,0
392,QHM-0000821,CRAFT,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCN(c4ccc(F)cc4)CC3)n2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e260>,Cc1ccc2nc(-c3ccc(F)c(F)c3)c(CN3CCN(c4ccc(F)cc4)CC3)n2c1,4,0,5.0492200000000045,23.780000000000005,4,2.36,25,0,4,0.78125,0.0,0.125,0.24,0.0,436.18748139600007,32,5,1,4,3,1,4,0,0
393,QHM-0000820,CRAFT,Cc1ccc(-c2cn3cc(C)ccc3n2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e2d0>,Cc1ccc(-c2cn3cc(C)ccc3n2)cc1,2,0,3.618140000000002,17.3,1,1.938,15,0,2,0.8823529411764706,0.0,0.1176470588235294,0.1333333333333333,0.0,222.115698448,17,3,0,3,2,0,3,0,0
394,QHM-0000819,CRAFT,Cc1ccc2nc(-c3ccc(Cl)cc3)cn2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e340>,Cc1ccc2nc(-c3ccc(Cl)cc3)cn2c1,2,0,3.963120000000002,17.3,1,1.957,14,0,2,0.8235294117647058,0.0,0.1176470588235294,0.0714285714285714,0.0,242.061076032,17,3,0,3,2,0,3,0,0
395,QHM-0000818,CRAFT,Cc1ccc2nc(-c3ccc(F)c(F)c3)cn2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e3b0>,Cc1ccc2nc(-c3ccc(F)c(F)c3)cn2c1,2,0,3.587920000000002,17.3,1,2.13,14,0,2,0.7777777777777778,0.0,0.1111111111111111,0.0714285714285714,0.0,244.08120476,18,3,0,3,2,0,3,0,0
396,QHM-0000817,CRAFT,CC(C)(C)C(=O)n1nc(-c2ccccc2O)c2ccccc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e420>,CC(C)(C)C(=O)n1nc(-c2ccccc2O)c2ccccc21,4,1,4.095200000000003,55.120000000000005,1,2.35,18,2,2,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.2222222222222222,0.0,294.136827816,22,3,0,3,1,0,3,0,0
397,QHM-0000816,CRAFT,Cc1ccc(-c2nn(C(=O)C(C)(C)C)c3ccccc23)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e490>,Cc1ccc(-c2nn(C(=O)C(C)(C)C)c3ccccc23)cc1,3,0,4.698020000000004,34.89,1,2.166,19,1,2,0.8636363636363636,0.0454545454545454,0.0909090909090909,0.2631578947368421,0.0,292.15756326,22,3,0,3,1,0,3,0,0
398,QHM-0000815,CRAFT,Oc1ccccc1-c1[nH]nc2ccccc12,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e500>,Oc1ccccc1-c1n[nH]c2ccccc12,2,2,2.935500000000001,48.91,1,2.03,13,1,2,0.8125,0.0625,0.125,0.0,0.0,210.07931294,16,3,0,3,1,0,3,0,0
399,QHM-0000814,CRAFT,c1ccc(-c2[nH]nc3ccccc23)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e570>,c1ccc(-c2n[nH]c3ccccc23)cc1,1,1,3.229900000000001,28.68,1,1.767,13,0,2,0.8666666666666667,0.0,0.1333333333333333,0.0,0.0,194.08439832,15,3,0,3,1,0,3,0,0
400,QHM-0000813,CRAFT,CC(C)(C)C(=O)n1nc(I)c2ccccc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e5e0>,CC(C)(C)C(=O)n1nc(I)c2ccccc21,3,0,3.327200000000002,34.89,0,2.608,12,1,2,0.75,0.0625,0.125,0.3333333333333333,0.0,328.00726103600005,16,2,0,2,1,0,2,0,0
401,QHM-0000812,CRAFT,CC(C)(C)C(=O)n1nc(-c2ccccc2)c2ccccc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e650>,CC(C)(C)C(=O)n1nc(-c2ccccc2)c2ccccc21,3,0,4.389600000000003,34.89,1,2.114,18,1,2,0.8571428571428571,0.0476190476190476,0.0952380952380952,0.2222222222222222,0.0,278.141913196,21,3,0,3,1,0,3,0,0
402,QHM-0000811,CRAFT,O=[N+]([O-])c1cccc(-c2nc3cc(Cl)ccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e6c0>,O=[N+]([O-])c1cccc(-c2nc3cc(Cl)ccc3s2)c1,4,0,4.5249000000000015,56.03,2,1.991,13,2,2,0.6842105263157895,0.1052631578947368,0.1052631578947368,0.0,0.0,289.991676144,19,3,0,3,1,0,3,0,0
403,QHM-0000810,CRAFT,CS(=O)(=O)Nc1cccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e730>,CS(=O)(=O)Nc1cccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1,6,2,1.7671,135.48000000000002,6,1.969,13,6,3,0.5416666666666666,0.25,0.125,0.0769230769230769,0.0,371.024577136,24,2,0,2,0,0,2,0,0
404,QHM-0000809,CRAFT,Cc1ccc(S(=O)(=O)n2nc(-c3ccccc3O)c3ccccc32)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e7a0>,Cc1ccc(S(=O)(=O)n2nc(-c3ccccc3O)c3ccccc32)cc1,5,1,3.9543200000000023,72.19,3,2.195,20,3,2,0.7692307692307693,0.1153846153846153,0.0769230769230769,0.05,0.0,364.088163372,26,4,0,4,1,0,4,0,0
405,QHM-0000808,CRAFT,Cc1ccc(-c2[nH]nc3ccccc23)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e810>,Cc1ccc(-c2n[nH]c3ccccc23)cc1,1,1,3.538320000000001,28.68,1,1.83,14,0,2,0.875,0.0,0.125,0.0714285714285714,0.0,208.100048384,16,3,0,3,1,0,3,0,0
406,QHM-0000807,CRAFT,Cc1ccc(-c2nn(S(=O)(=O)c3ccc(C)cc3)c3ccccc23)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e880>,Cc1ccc(-c2nn(S(=O)(=O)c3ccc(C)cc3)c3ccccc23)cc1,4,0,4.557140000000004,51.96,3,2.043,21,2,2,0.8076923076923077,0.0769230769230769,0.0769230769230769,0.0952380952380952,0.0,362.108898816,26,4,0,4,1,0,4,0,0
407,QHM-0000806,CRAFT,Cc1ccc(S(=O)(=O)n2nc(-c3ccccc3)c3ccccc32)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e8f0>,Cc1ccc(S(=O)(=O)n2nc(-c3ccccc3)c3ccccc32)cc1,4,0,4.248720000000003,51.96,3,1.989,20,2,2,0.8,0.08,0.08,0.05,0.0,348.093248752,25,4,0,4,1,0,4,0,0
408,QHM-0000805,CRAFT,Nc1ccc2c(O)n(Cc3ccc(Br)cc3)cc2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e960>,Nc1ccc2c(c1)CN(Cc1ccc(Br)cc1)C2=O,3,2,3.739900000000001,51.18,2,2.383,15,1,2,0.7894736842105263,0.0526315789473684,0.1052631578947368,0.0666666666666666,0.0,316.021125136,19,3,0,3,1,0,3,0,0
409,QHM-0000804,CRAFT,COc1cc(-n2cc3cc(NC(=O)N4CCN(c5cccc(C(F)(F)F)c5)CC4)ccc3c2O)ccc1Cl,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4e9d0>,COc1cc(N2Cc3cc(NC(=O)N4CCN(c5cccc(C(F)(F)F)c5)CC4)ccc3C2=O)ccc1Cl,5,2,6.371000000000005,69.97,4,2.694,27,3,4,0.7105263157894737,0.0789473684210526,0.1052631578947368,0.2222222222222222,0.0,544.1489029679999,38,5,1,4,2,1,4,0,0
410,QHM-0000803,CRAFT,Cc1ccc(-n2cc3cc(NC(=O)N4CCN(S(=O)(=O)c5ccc(F)cc5)CC4)ccc3c2O)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ea40>,Cc1ccc(N2Cc3cc(NC(=O)N4CCN(S(=O)(=O)c5ccc(F)cc5)CC4)ccc3C2=O)cc1,5,2,4.322020000000004,94.88,4,2.515,26,4,4,0.7222222222222222,0.1111111111111111,0.1111111111111111,0.1923076923076923,0.0,508.15805449999993,36,5,1,4,2,1,4,0,0
411,QHM-0000802,CRAFT,CS(=O)(=O)Nc1cccc(N)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4eab0>,CS(=O)(=O)Nc1cccc(N)c1,3,2,0.6403000000000001,72.19,2,1.829,7,2,2,0.5833333333333334,0.1666666666666666,0.1666666666666666,0.1428571428571428,0.0,186.04629856,12,1,0,1,0,0,1,0,0
412,QHM-0000801,CRAFT,c1ccc(-n2ncc3ccccc32)nc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4eb20>,c1ccc(-n2ncc3ccccc32)nc1,3,0,2.4205000000000005,30.71,1,1.91,12,0,3,0.8,0.0,0.2,0.0,0.0,195.079647288,15,3,0,3,2,0,3,0,0
413,QHM-0000800,CRAFT,CC(C)(C)C(=O)n1ncc2ccccc21,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4eb90>,CC(C)(C)C(=O)n1ncc2ccccc21,3,0,2.722600000000001,34.89,0,2.329,12,1,2,0.8,0.0666666666666666,0.1333333333333333,0.3333333333333333,0.0,202.110613068,15,2,0,2,1,0,2,0,0
414,QHM-0000799,CRAFT,Cc1ccc(S(=O)(=O)n2nc(I)c3ccccc32)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ec00>,Cc1ccc(S(=O)(=O)n2nc(I)c3ccccc32)cc1,4,0,3.186320000000001,51.96,2,2.262,14,2,2,0.7,0.1,0.1,0.0714285714285714,0.0,397.958596592,20,3,0,3,1,0,3,0,0
415,QHM-0000798,CRAFT,Ic1[nH]nc2ccccc12,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ec70>,Ic1n[nH]c2ccccc12,1,1,2.1675000000000004,28.68,0,2.365,7,0,2,0.7,0.0,0.2,0.0,0.0,243.94974616,10,2,0,2,1,0,2,0,0
416,QHM-0000797,CRAFT,COc1cc(-c2nc3ccccc3s2)cc([N+](=O)[O-])c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ece0>,COc1cc(-c2nc3ccccc3s2)cc([N+](=O)[O-])c1,5,0,3.8801000000000014,65.26,3,2.02,14,3,2,0.7,0.15,0.1,0.0714285714285714,0.0,286.04121318,20,3,0,3,1,0,3,0,0
417,QHM-0000796,CRAFT,Cc1ccn2c(CN(CC(C)C)c3cccc(C(F)(F)F)c3)c(-c3ccccn3)nc2c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ed50>,Cc1ccn2c(CN(CC(C)C)c3cccc(C(F)(F)F)c3)c(-c3ccccn3)nc2c1,4,0,6.386120000000006,33.43,6,2.73,25,0,4,0.78125,0.0,0.125,0.28,0.0,438.20313146000007,32,4,0,4,3,0,4,0,0
418,QHM-0000795,CRAFT,CCCCN(Cc1c(-c2ccccn2)nc2cc(C)ccn12)c1ccc(F)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4edc0>,CCCCN(Cc1c(-c2ccccn2)nc2cc(C)ccn12)c1ccc(F)cc1,4,0,5.650520000000005,33.43000000000001,7,2.54,24,0,4,0.8275862068965517,0.0,0.1379310344827586,0.25,0.0,388.20632502000007,29,4,0,4,3,0,4,0,0
419,QHM-0000794,CRAFT,COc1cc(NC(=O)c2ccccc2)cc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ee30>,COc1cc(NC(=O)c2ccccc2)cc(-c2nc3ccccc3s2)c1,4,1,5.224200000000002,51.22,4,1.865,21,2,2,0.8076923076923077,0.0769230769230769,0.0769230769230769,0.0476190476190476,0.0,360.093248752,26,4,0,4,1,0,4,0,0
420,QHM-0000793,CRAFT,CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4eea0>,CCOC(=O)/C=C/c1cccc([N+](=O)[O-])c1,4,0,2.1711,69.44,4,1.921,11,4,1,0.6875,0.25,0.0625,0.1818181818181818,0.0,221.068807832,16,1,0,1,0,0,1,0,0
421,QHM-0000792,CRAFT,O=C(O)/C=C/C(=O)Nc1cccc([N+](=O)[O-])c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ef10>,O=C(O)/C=C/C(=O)Nc1cccc([N+](=O)[O-])c1,4,2,1.1741,109.54,4,1.984,10,5,2,0.5882352941176471,0.2941176470588235,0.1176470588235294,0.0,0.0,236.043321356,17,1,0,1,0,0,1,0,0
422,QHM-0000791,CRAFT,COc1cc(N)cc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4ef80>,COc1cc(N)cc(-c2nc3ccccc3s2)c1,4,1,3.554100000000002,48.14,2,1.98,14,1,2,0.7777777777777778,0.0555555555555555,0.1111111111111111,0.0714285714285714,0.0,256.067034004,18,3,0,3,1,0,3,0,0
423,QHM-0000790,CRAFT,O=C(Cc1ccccc1)Nc1cccc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4eff0>,O=C(Cc1ccccc1)Nc1cccc(-c2nc3ccccc3s2)c1,3,1,5.1445000000000025,41.99,4,1.76,21,1,2,0.84,0.04,0.08,0.0476190476190476,0.0,344.098334132,25,4,0,4,1,0,4,0,0
424,QHM-0000789,CRAFT,O=C(CC1CCCCC1)Nc1cccc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f060>,O=C(CC1CCCCC1)Nc1cccc(-c2nc3ccccc3s2)c1,3,1,5.872200000000004,41.99,4,1.974,21,1,2,0.84,0.04,0.08,0.3333333333333333,0.0,350.145284324,25,4,1,3,1,0,3,0,0
425,QHM-0000788,CRAFT,O=C(O)/C=C/C(=O)Nc1cccc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f0d0>,O=C(O)/C=C/C(=O)Nc1cccc(-c2nc3ccccc3s2)c1,4,2,3.542600000000001,79.28999999999999,4,2.057,17,3,2,0.7391304347826086,0.1304347826086956,0.0869565217391304,0.0,0.0,324.05686324400006,23,3,0,3,1,0,3,0,0
426,QHM-0000787,CRAFT,CC(C)(C)C(=O)Nc1cccc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f140>,CC(C)(C)C(=O)Nc1cccc(-c2nc3ccccc3s2)c1,3,1,4.947900000000003,41.99,2,1.943,18,1,2,0.8181818181818182,0.0454545454545454,0.0909090909090909,0.2222222222222222,0.0,310.113984196,22,3,0,3,1,0,3,0,0
427,QHM-0000786,CRAFT,COC(=O)Nc1cccc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f1b0>,COC(=O)Nc1cccc(-c2nc3ccccc3s2)c1,4,1,4.141600000000001,51.22,2,1.842,15,2,2,0.75,0.1,0.1,0.0666666666666666,0.0,284.061948624,20,3,0,3,1,0,3,0,0
428,QHM-0000785,CRAFT,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)C1CCCCC1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f220>,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)C1CCCCC1,3,1,5.482100000000004,41.99,3,1.879,20,1,2,0.8333333333333334,0.0416666666666666,0.0833333333333333,0.3,0.0,336.12963426,24,4,1,3,1,0,3,0,0
429,QHM-0000784,CRAFT,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1ccccc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f290>,O=C(Nc1cccc(-c2nc3ccccc3s2)c1)c1ccccc1,3,1,5.215600000000003,41.99,3,1.686,20,1,2,0.8333333333333334,0.0416666666666666,0.0833333333333333,0.0,0.0,330.082684068,24,4,0,4,1,0,4,0,0
430,QHM-0000783,CRAFT,CC(=O)Nc1cccc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f300>,CC(=O)Nc1cccc(-c2nc3ccccc3s2)c1,3,1,3.921700000000002,41.99,2,1.745,15,1,2,0.7894736842105263,0.0526315789473684,0.1052631578947368,0.0666666666666666,0.0,268.067034004,19,3,0,3,1,0,3,0,0
431,QHM-0000782,CRAFT,O=C(CBr)Nc1cccc(-c2nc3ccccc3s2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f370>,O=C(CBr)Nc1cccc(-c2nc3ccccc3s2)c1,3,1,4.296700000000001,41.99,3,1.953,15,1,2,0.75,0.05,0.1,0.0666666666666666,0.0,345.97754607200005,20,3,0,3,1,0,3,0,0
432,QHM-0000781,CRAFT,O=c1cc2c(c[nH]1)N=CCN2,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f3e0>,O=C1Cc2nccnc2CN1,3,2,0.5026999999999999,57.25,0,3.803,7,1,3,0.6363636363636364,0.0909090909090909,0.2727272727272727,0.1428571428571428,0.0,149.058911844,11,2,1,1,2,1,1,0,0
433,QHM-0000780,CRAFT,O=C1Cc2ncccc2CN1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f450>,O=C1Cc2ncccc2CN1,2,1,0.2539,41.99,0,2.712,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.25,0.0,148.063662876,11,2,1,1,2,1,1,0,0
434,QHM-0000779,CRAFT,O=C1Cc2ccncc2CN1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f4c0>,O=C1Cc2ccncc2CN1,2,1,0.2538999999999999,41.99,0,2.742,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.25,0.0,148.063662876,11,2,1,1,2,1,1,0,0
435,QHM-0000778,CRAFT,O=c1cc2c(c[nH]1)N=CCC2,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f530>,O=C1Cc2cccnc2CN1,2,1,1.0234,45.22,0,3.519,8,1,2,0.7272727272727273,0.0909090909090909,0.1818181818181818,0.25,0.0,148.063662876,11,2,1,1,2,1,1,0,0
436,QHM-0000777,CRAFT,c1ccc(Cn2cccc2C2=NCCO2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f5a0>,c1ccc(Cn2cccc2C2=NCCO2)cc1,3,0,2.3132,26.52,3,2.435,14,1,2,0.8235294117647058,0.0588235294117647,0.1176470588235294,0.2142857142857142,0.0,226.110613068,17,3,1,2,2,1,2,0,0
437,QHM-0000776,CRAFT,FC(F)(F)c1cccc(-n2cc(Cn3cccc3C3=NCCO3)nn2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f610>,FC(F)(F)c1cccc(-n2cc(Cn3cccc3C3=NCCO3)nn2)c1,6,0,2.9127,57.23,4,2.935,17,1,5,0.6538461538461539,0.0384615384615384,0.1923076923076923,0.2352941176470588,0.0,361.115044728,26,4,1,3,3,1,3,0,0
438,QHM-0000775,CRAFT,N#Cc1ccc(Cn2cc(Cn3cccc3C3=NCCO3)nn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f680>,N#Cc1ccc(Cn2cc(Cn3cccc3C3=NCCO3)nn2)cc1,7,0,1.82468,81.02,5,2.877,18,1,6,0.72,0.04,0.24,0.2222222222222222,0.0,332.138559132,25,4,1,3,3,1,3,0,0
439,QHM-0000774,CRAFT,C#CCn1cccc1C1=NCCO1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f6f0>,C#CCn1cccc1C1=NCCO1,3,0,0.8980999999999999,26.52,2,3.393,10,1,2,0.7692307692307693,0.0769230769230769,0.1538461538461538,0.3,0.0,174.07931294,13,2,1,1,2,1,1,0,0
440,QHM-0000773,CRAFT,Cc1ccc(COc2cc3c(S(=O)(=O)c4ccccc4)nn(Cc4ccc(C)cc4)c3cn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f760>,Cc1ccc(COc2cc3c(S(=O)(=O)c4ccccc4)nn(Cc4ccc(C)cc4)c3cn2)cc1,6,0,5.508240000000005,74.08000000000001,7,2.462,28,3,3,0.8,0.0857142857142857,0.0857142857142857,0.1428571428571428,0.0,483.1616626600001,35,5,0,5,2,0,5,0,0
441,QHM-0000772,CRAFT,O=Cc1ccc(-c2cn(-c3ccc([N+](=O)[O-])cc3)nn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f7d0>,O=Cc1ccc(-c2cn(-c3ccc([N+](=O)[O-])cc3)nn2)cc1,6,0,2.655,90.92,4,2.181,15,3,4,0.6818181818181818,0.1363636363636363,0.1818181818181818,0.0,0.0,294.07529018,22,3,0,3,1,0,3,0,0
442,QHM-0000771,CRAFT,O=[N+]([O-])c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f840>,O=[N+]([O-])c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,5,0,2.9016,73.85,4,1.905,15,2,4,0.7142857142857143,0.0952380952380952,0.1904761904761904,0.0666666666666666,0.0,280.096025624,21,3,0,3,1,0,3,0,0
443,QHM-0000770,CRAFT,Nc1cccc(-c2cn(-c3ccc([N+](=O)[O-])cc3)nn2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f8b0>,Nc1cccc(-c2cn(-c3ccc([N+](=O)[O-])cc3)nn2)c1,6,1,2.4247000000000005,99.87,3,2.159,14,2,5,0.6666666666666666,0.0952380952380952,0.238095238095238,0.0,0.0,281.09127459200005,21,3,0,3,1,0,3,0,0
444,QHM-0000769,CRAFT,COc1ccc(-c2cn(-c3ccc([N+](=O)[O-])cc3)nn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f920>,COc1ccc(-c2cn(-c3ccc([N+](=O)[O-])cc3)nn2)cc1,6,0,2.8511000000000006,83.08,4,1.978,15,3,4,0.6818181818181818,0.1363636363636363,0.1818181818181818,0.0666666666666666,0.0,296.090940244,22,3,0,3,1,0,3,0,0
445,QHM-0000768,CRAFT,O=[N+]([O-])c1ccc(-n2cc(-c3ccc(COCc4ccccc4)cc3)nn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4f990>,O=[N+]([O-])c1ccc(-n2cc(-c3ccc(COCc4ccccc4)cc3)nn2)cc1,6,0,4.559300000000004,83.08,7,2.113,22,3,4,0.7586206896551724,0.1034482758620689,0.1379310344827586,0.0909090909090909,0.0,386.1378904360001,29,4,0,4,1,0,4,0,0
446,QHM-0000767,CRAFT,O=[N+]([O-])c1cccc(-n2cc(-c3ccccc3)nn2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4fa00>,O=[N+]([O-])c1cccc(-n2cc(-c3ccccc3)nn2)c1,5,0,2.842500000000001,73.85,3,1.988,14,2,4,0.7,0.1,0.2,0.0,0.0,266.08037556,20,3,0,3,1,0,3,0,0
447,QHM-0000766,CRAFT,O=[N+]([O-])c1cccc(-n2cc(-c3ccc(COCc4ccccc4)cc3)nn2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4fa70>,O=[N+]([O-])c1cccc(-n2cc(-c3ccc(COCc4ccccc4)cc3)nn2)c1,6,0,4.559300000000004,83.08,7,2.156,22,3,4,0.7586206896551724,0.1034482758620689,0.1379310344827586,0.0909090909090909,0.0,386.1378904360001,29,4,0,4,1,0,4,0,0
448,QHM-0000765,CRAFT,COc1ccc(-c2cn(-c3cccc([N+](=O)[O-])c3)nn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4fae0>,COc1ccc(-c2cn(-c3cccc([N+](=O)[O-])c3)nn2)cc1,6,0,2.8511000000000006,83.08,4,2.036,15,3,4,0.6818181818181818,0.1363636363636363,0.1818181818181818,0.0666666666666666,0.0,296.090940244,22,3,0,3,1,0,3,0,0
449,QHM-0000764,CRAFT,O=Cc1ccc(-c2cn(-c3cccc([N+](=O)[O-])c3)nn2)cc1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4fb50>,O=Cc1ccc(-c2cn(-c3cccc([N+](=O)[O-])c3)nn2)cc1,6,0,2.655,90.92,4,2.239,15,3,4,0.6818181818181818,0.1363636363636363,0.1818181818181818,0.0,0.0,294.07529018,22,3,0,3,1,0,3,0,0
450,QHM-0000763,CRAFT,Nc1cccc(-c2cn(-c3cccc([N+](=O)[O-])c3)nn2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4fbc0>,Nc1cccc(-c2cn(-c3cccc([N+](=O)[O-])c3)nn2)c1,6,1,2.4247000000000005,99.87,3,2.22,14,2,5,0.6666666666666666,0.0952380952380952,0.238095238095238,0.0,0.0,281.09127459200005,21,3,0,3,1,0,3,0,0
451,QHM-0000762,CRAFT,O=[N+]([O-])c1cccc(Cn2cc(-c3ccccc3)nn2)c1,,<rdkit.Chem.rdchem.Mol object at 0x7a142df4fc30>,O=[N+]([O-])c1cccc(Cn2cc(-c3ccccc3)nn2)c1,5,0,2.901600000000001,73.85,4,1.961,15,2,4,0.7142857142857143,0.0952380952380952,0.1904761904761904,0.0666666666666666,0.0,280.096025624,21,3,0,3,1,0,3,0,0
