,ID,Database,SMILES_chiral,Counts,MW,HBA,HBD,LOGP,TPSA,RB,SA_score,NumCarbons,NumOxygens,NumNitrogens,FractionOfCarbons,FractionOfOxygens,FractionOfNitrogens,CSP3,FractionOfChiralCarbons,NumHeavyAtoms,Ring,AliphaticRing,AromaticRing,Heterocycle,AliphaticHeterocycle,AromaticHeterocycle,SpiroAtom,BridgeheadAtom
515,LANaPDB_fragments_8485,LANAPDB,CC1(C)C=Cc2cc(C=O)cc(O)c2O1,2.0,204.078644244,3,1,2.388900000000001,46.53,1,3.005,12,3,0,0.8,0.2,0.0,0.25,0.0,15,2,1,1,1,1,1,0,0
516,LANaPDB_fragments_8512,LANAPDB,C/C=C/C(=O)N1CCCC1,2.0,139.099714036,1,0,1.1849,20.31,1,2.149,8,1,1,0.8,0.1,0.1,0.625,0.0,10,1,1,0,1,1,0,0,0
517,LANaPDB_fragments_8573,LANAPDB,O=CC1=COC[C@@H]2C(CO)=CC[C@H]12,2.0,180.078644244,3,1,0.6541999999999999,46.53,2,4.527,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.5,0.2,13,2,2,0,1,1,0,0,0
518,LANaPDB_fragments_8611,LANAPDB,CCCC(C)C(=O)O,2.0,116.083729624,1,1,1.5072,37.3,3,2.348,6,2,0,0.75,0.25,0.0,0.8333333333333334,0.1666666666666666,8,0,0,0,0,0,0,0,0
519,LANaPDB_fragments_8612,LANAPDB,CCCC(C)C=O,2.0,100.088815004,1,0,1.6215,17.07,3,3.057,6,1,0,0.8571428571428571,0.1428571428571428,0.0,0.8333333333333334,0.1666666666666666,7,0,0,0,0,0,0,0,0
520,LANaPDB_fragments_8733,LANAPDB,CC[C@]1(C)[C@H]2CCC=C3[C@H](O)O[C@@H](O)[C@@]32CC[C@@H]1C,2.0,266.188194692,3,2,2.822400000000001,49.69,1,5.464,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
521,LANaPDB_fragments_8739,LANAPDB,CC[C@]1(C)[C@H]2C[C@@H](O)C=C3COC[C@@]32[C@H](O)C[C@@H]1C,2.0,266.188194692,3,2,2.1272,49.69,1,5.471,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
522,LANaPDB_fragments_8754,LANAPDB,CC[C@@]1(C)[C@@H](C)CC[C@]23CO[C@@H](O)C2=C[C@H](O)C[C@@H]31,2.0,266.188194692,3,2,2.474800000000001,49.69,1,5.441,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
523,LANaPDB_fragments_8756,LANAPDB,CC[C@]1(C)[C@H]2C[C@@H](O)C=C3CO[C@@H](O)[C@@]32CC[C@@H]1C,2.0,266.188194692,3,2,2.4748,49.69,1,5.333,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
524,LANaPDB_fragments_8787,LANAPDB,COC(=O)C=C(C)C,2.0,114.06807956,2,0,1.1256,26.3,1,2.256,6,2,0,0.75,0.25,0.0,0.5,0.0,8,0,0,0,0,0,0,0,0
525,LANaPDB_fragments_8852,LANAPDB,CC[C@@]1(C)[C@@H](C)CC[C@]23CO[C@@H](O)C2=C[C@@H](O)C[C@@H]31,2.0,266.188194692,3,2,2.474800000000001,49.69,1,5.441,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
526,LANaPDB_fragments_8853,LANAPDB,CC[C@]1(C)[C@H]2C[C@H](O)C=C3CO[C@@H](O)[C@@]32CC[C@@H]1C,2.0,266.188194692,3,2,2.4748,49.69,1,5.333,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.875,0.375,19,3,3,0,1,1,0,1,0
527,LANaPDB_fragments_9029,LANAPDB,CCc1cc(C(=O)O)ccc1OC,2.0,180.078644244,2,1,1.9558,46.53,3,1.568,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.3,0.0,13,1,0,1,0,0,1,0,0
528,LANaPDB_fragments_9030,LANAPDB,CCc1cc(C=O)ccc1OC,2.0,164.083729624,2,0,2.0701,26.3,3,1.832,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.3,0.0,12,1,0,1,0,0,1,0,0
529,LANaPDB_fragments_9823,LANAPDB,CC(=O)N1CC=CCC1=O,2.0,139.063328528,2,0,0.3214000000000001,37.38,0,3.092,7,2,1,0.7,0.2,0.1,0.4285714285714285,0.0,10,1,1,0,1,1,0,0,0
530,LANaPDB_fragments_9842,LANAPDB,CCN=C(N)NCC,2.0,115.110947416,1,2,-0.0695000000000001,50.41,2,2.727,5,0,3,0.625,0.0,0.375,0.8,0.0,8,0,0,0,0,0,0,0,0
531,LANaPDB_fragments_9843,LANAPDB,CCN(CC)C(=N)N,2.0,115.110947416,1,2,0.2216700000000002,53.11,2,2.625,5,0,3,0.625,0.0,0.375,0.8,0.0,8,0,0,0,0,0,0,0,0
532,LANaPDB_fragments_9876,LANAPDB,O=C(O)c1ccc(O)cc1,2.0,138.031694052,2,2,1.0903999999999998,57.53,1,1.381,7,3,0,0.7,0.3,0.0,0.0,0.0,10,1,0,1,0,0,1,0,0
533,LANaPDB_fragments_9904,LANAPDB,O=C(O)c1cccc(O)c1,2.0,138.031694052,2,2,1.0903999999999998,57.53,1,1.514,7,3,0,0.7,0.3,0.0,0.0,0.0,10,1,0,1,0,0,1,0,0
534,LANaPDB_fragments_9905,LANAPDB,O=Cc1cccc(O)c1,2.0,122.036779432,2,1,1.2047,37.3,1,1.872,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,9,1,0,1,0,0,1,0,0
535,LANaPDB_fragments_10171,LANAPDB,C[C@H]1CC[C@@H]2C(CO)=CO[C@@H](O)[C@@H]21,2.0,184.109944372,3,2,0.8734999999999999,49.69,1,4.576,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.8,0.4,13,2,2,0,1,1,0,0,0
536,LANaPDB_fragments_10172,LANAPDB,CC1=CO[C@@H](O)[C@H]2[C@@H]1CC[C@@H]2C,2.0,168.115029752,2,1,1.9011,29.46,0,4.464,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,12,2,2,0,1,1,0,0,0
537,LANaPDB_fragments_10378,LANAPDB,CC1=CCC[C@@H]2C(C)(C)[C@@](C)(O)C(O)C[C@@]12C,2.0,238.193280072,2,2,2.8908000000000014,40.46,0,4.474,15,2,0,0.8823529411764706,0.1176470588235294,0.0,0.8666666666666667,0.2666666666666666,17,2,2,0,0,0,0,0,0
538,LANaPDB_fragments_10533,LANAPDB,CC1C(=O)OC[C@@H]1O,2.0,116.047344116,3,1,-0.4598000000000001,46.53,0,3.604,5,3,0,0.625,0.375,0.0,0.8,0.4,8,1,1,0,1,1,0,0,0
539,LANaPDB_fragments_10636,LANAPDB,CC[C@H]1C[C@@H](O)[C@H](O)[C@@H](C)O1,2.0,160.109944372,3,2,0.2955999999999998,49.69,1,3.759,8,3,0,0.7272727272727273,0.2727272727272727,0.0,1.0,0.5,11,1,1,0,1,1,0,0,0
540,LANaPDB_fragments_10637,LANAPDB,CC[C@H]1C[C@@H](O)[C@H](O)[C@@H](/C=C/c2ccccc2)O1,2.0,248.1412445,3,2,1.9891,49.69,3,3.636,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.2666666666666666,18,2,1,1,1,1,1,0,0
541,LANaPDB_fragments_10776,LANAPDB,C[C@H]1C=CCC(=O)O1,2.0,112.052429496,2,0,0.8779999999999999,26.3,0,3.826,6,2,0,0.75,0.25,0.0,0.5,0.1666666666666666,8,1,1,0,1,1,0,0,0
542,LANaPDB_fragments_10855,LANAPDB,CCOC(=O)CC=O,2.0,116.047344116,3,0,0.1385,43.370000000000005,3,2.467,5,3,0,0.625,0.375,0.0,0.6,0.0,8,0,0,0,0,0,0,0,0
543,LANaPDB_fragments_10903,LANAPDB,O=Cc1cc(O)cc(O)c1,2.0,138.031694052,3,2,0.9103,57.53,1,2.297,7,3,0,0.7,0.3,0.0,0.0,0.0,10,1,0,1,0,0,1,0,0
544,LANaPDB_fragments_10909,LANAPDB,CC[C@H](O)C[C@H](C)O,2.0,118.099379688,2,2,0.5282,40.46,3,3.183,6,2,0,0.75,0.25,0.0,1.0,0.3333333333333333,8,0,0,0,0,0,0,0,0
545,LANaPDB_fragments_10945,LANAPDB,COC(=O)C1=COC[C@H]2[C@@H]1CC[C@@H]2C,2.0,196.109944372,3,0,1.7358,35.53,1,4.034,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.7272727272727273,0.2727272727272727,14,2,2,0,1,1,0,0,0
546,LANaPDB_fragments_10952,LANAPDB,C[C@H]1CC[C@@H]2C(C=O)=CO[C@@H](O)[C@@H]21,2.0,182.094294308,3,1,1.0800999999999998,46.53,1,4.622,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.7,0.4,13,2,2,0,1,1,0,0,0
547,LANaPDB_fragments_10956,LANAPDB,C[C@H]1CC[C@@H]2C(C=O)=COC[C@@H]21,2.0,166.099379688,2,0,1.7616999999999998,26.3,1,4.547,10,2,0,0.8333333333333334,0.1666666666666666,0.0,0.7,0.3,12,2,2,0,1,1,0,0,0
548,LANaPDB_fragments_10971,LANAPDB,CCc1cc(O)oc1O,2.0,128.047344116,3,2,1.2531999999999996,53.60000000000001,1,3.326,6,3,0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,9,1,0,1,1,0,1,0,0
549,LANaPDB_fragments_11182,LANAPDB,Cc1ccoc1,2.0,82.041864812,1,0,1.58802,13.14,0,3.096,5,1,0,0.8333333333333334,0.1666666666666666,0.0,0.2,0.0,6,1,0,1,1,0,1,0,0
550,LANaPDB_fragments_11252,LANAPDB,C[C@@H]1OCC[C@H](O)[C@H]1O,2.0,132.078644244,3,2,-0.483,49.69,0,3.687,6,3,0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.5,9,1,1,0,1,1,0,0,0
551,LANaPDB_fragments_11475,LANAPDB,C=C1[C@@H](O)CC[C@@H]2C(C)(C)[C@@](C)(O)CC[C@@]12C,2.0,238.193280072,2,2,2.8908000000000014,40.46,0,4.5,15,2,0,0.8823529411764706,0.1176470588235294,0.0,0.8666666666666667,0.2666666666666666,17,2,2,0,0,0,0,0,0
552,LANaPDB_fragments_11563,LANAPDB,CC(C)C(=O)C=O,2.0,100.052429496,2,0,0.4104,34.14,2,2.89,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.6,0.0,7,0,0,0,0,0,0,0,0
553,LANaPDB_fragments_11825,LANAPDB,CC1(C)[C@H]2CCC[C@]3(CO3)[C@]2(C)[C@@H](O)C[C@]1(C)O,2.0,254.188194692,3,2,2.1036000000000006,52.99,0,5.153,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.3333333333333333,18,3,3,0,1,1,0,1,0
554,LANaPDB_fragments_11834,LANAPDB,CC1(C)[C@H]2CCC[C@]3(CO3)[C@]2(CO)CC[C@]1(C)O,2.0,254.188194692,3,2,2.1052000000000004,52.99,1,5.038,15,3,0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.2666666666666666,18,3,3,0,1,1,0,1,0
555,LANaPDB_fragments_11838,LANAPDB,C=CC(C)=CCC,2.0,96.093900384,0,0,2.5287000000000006,0.0,2,3.12,7,0,0,1.0,0.0,0.0,0.4285714285714285,0.0,7,0,0,0,0,0,0,0,0
556,LANaPDB_fragments_11885,LANAPDB,C=C1C(=O)OC[C@@H]1CC,2.0,126.06807956,2,0,1.1256,26.3,1,3.644,7,2,0,0.7777777777777778,0.2222222222222222,0.0,0.5714285714285714,0.1428571428571428,9,1,1,0,1,1,0,0,0
557,LANaPDB_fragments_11887,LANAPDB,C=C1CC[C@H]2C(=C)C(=O)O[C@@H]2[C@@H]2[C@@H]1C[C@H]1O[C@@]21C,2.0,246.125594436,3,0,2.2278,38.83,0,4.884,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.4,18,4,4,0,2,2,0,0,0
558,LANaPDB_fragments_11906,LANAPDB,OC[C@@H]1CC[C@@H](O)[C@@H](Cl)O1,2.0,166.039671892,3,2,0.0834999999999999,49.69,1,4.146,6,3,0,0.6,0.3,0.0,1.0,0.5,10,1,1,0,1,1,0,0,0
559,LANaPDB_fragments_11910,LANAPDB,C=C1COC(=O)[C@@]12C[C@H]1[C@H](O)CC[C@H](C)[C@@]1(C)C2,2.0,250.156894564,3,1,2.2929000000000004,46.53,0,5.146,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3333333333333333,18,3,3,0,1,1,0,1,0
560,LANaPDB_fragments_11911,LANAPDB,CC1C(=O)O[C@@]2(O)C[C@H]3CCC[C@H](C)[C@@]3(C)C=C12,2.0,250.156894564,3,1,2.640500000000001,46.53,0,4.902,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3333333333333333,18,3,3,0,1,1,0,0,0
561,LANaPDB_fragments_11913,LANAPDB,CSC,2.0,62.019021192,1,0,0.9792,0.0,0,2.63,2,0,0,0.6666666666666666,0.0,0.0,1.0,0.0,3,0,0,0,0,0,0,0,0
562,LANaPDB_fragments_11914,LANAPDB,CS/C=C\C=O,2.0,102.013935812,2,0,1.062,17.07,2,4.089,4,1,0,0.6666666666666666,0.1666666666666666,0.0,0.25,0.0,6,0,0,0,0,0,0,0,0
563,LANaPDB_fragments_11922,LANAPDB,CC(=O)O[C@@H]1CC[C@@H](C)O[C@@H]1Cl,2.0,192.055321956,3,0,1.6819,35.53,1,3.973,8,3,0,0.6666666666666666,0.25,0.0,0.875,0.375,12,1,1,0,1,1,0,0,0
564,LANaPDB_fragments_11934,LANAPDB,CC1C(=O)O[C@@H]2C[C@@H](C)C3=CCC(=O)[C@@]3(C)CC12,2.0,248.1412445,3,0,2.4995000000000003,43.370000000000005,0,4.608,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.7333333333333333,0.3333333333333333,18,3,3,0,1,1,0,0,0
565,LANaPDB_fragments_11936,LANAPDB,CC1C(=O)O[C@@H]2C[C@@H](C)C3=CCC(=O)[C@@]3(C)C[C@H]12,2.0,248.1412445,3,0,2.4995000000000003,43.370000000000005,0,4.608,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.7333333333333333,0.3333333333333333,18,3,3,0,1,1,0,0,0
566,LANaPDB_fragments_11942,LANAPDB,OC[C@@H]1CCC[C@@H](Cl)O1,2.0,150.044757272,2,1,1.1127,29.46,1,3.776,6,2,0,0.6666666666666666,0.2222222222222222,0.0,1.0,0.3333333333333333,9,1,1,0,1,1,0,0,0
567,LANaPDB_fragments_11948,LANAPDB,OC[C@@H]1C[C@H](O)C[C@@H](Cl)O1,2.0,166.039671892,3,2,0.0834999999999999,49.69,1,4.238,6,3,0,0.6,0.3,0.0,1.0,0.5,10,1,1,0,1,1,0,0,0
568,LANaPDB_fragments_11949,LANAPDB,CC1=C2C=C[C@@](C)(O)[C@@H]2[C@H]2OC(=O)C(C)[C@@H]2CC1,2.0,248.1412445,3,1,2.2114000000000003,46.53,0,4.62,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333,18,3,3,0,1,1,0,0,0
569,LANaPDB_fragments_11952,LANAPDB,C[C@@]12C(=O)O[C@H]3C[C@@H]1C[C@@]14C3=COC[C@H]1CC[C@@H]24,2.0,246.125594436,3,0,2.2684000000000006,35.53,0,6.527,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,5,5,0,2,2,0,1,3
570,LANaPDB_fragments_11954,LANAPDB,OC[C@H]1O[C@H](Cl)CC[C@@H]1O,2.0,166.039671892,3,2,0.0834999999999999,49.69,1,4.025,6,3,0,0.6,0.3,0.0,1.0,0.5,10,1,1,0,1,1,0,0,0
571,LANaPDB_fragments_11964,LANAPDB,C=C1C(=O)O[C@]23[C@@]4(C)[C@@H]5CC[C@@]4(C)O[C@]12CC[C@@]53C,2.0,260.1412445,3,0,2.5959000000000003,35.53,0,5.826,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.8125,0.375,19,5,5,0,2,2,0,1,0
572,LANaPDB_fragments_11972,LANAPDB,C=C1COC(=O)[C@@]12C[C@H]1[C@@H](O)CC[C@H](C)[C@@]1(C)C2,2.0,250.156894564,3,1,2.2929000000000004,46.53,0,5.146,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3333333333333333,18,3,3,0,1,1,0,1,0
573,LANaPDB_fragments_11978,LANAPDB,C[C@@H]1C[C@H](O)C[C@@H](Oc2ccccc2)O1,2.0,208.109944372,3,1,1.9513,38.69,2,3.191,12,3,0,0.8,0.2,0.0,0.5,0.25,15,2,1,1,1,1,1,0,0
574,LANaPDB_fragments_11985,LANAPDB,C[C@@H]1CC[C@@H](O)[C@@H](Oc2ccccc2)O1,2.0,208.109944372,3,1,1.9513,38.69,2,3.121,12,3,0,0.8,0.2,0.0,0.5,0.25,15,2,1,1,1,1,1,0,0
575,LANaPDB_fragments_11993,LANAPDB,C[C@H]1O[C@H](Oc2ccccc2)CC[C@@H]1O,2.0,208.109944372,3,1,1.9513000000000005,38.69,2,3.123,12,3,0,0.8,0.2,0.0,0.5,0.25,15,2,1,1,1,1,1,0,0
576,LANaPDB_fragments_11994,LANAPDB,C[C@@H]1CCC[C@@H](Oc2ccccc2)O1,2.0,192.115029752,2,0,2.980500000000001,18.46,2,2.799,12,2,0,0.8571428571428571,0.1428571428571428,0.0,0.5,0.1666666666666666,14,2,1,1,1,1,1,0,0
577,LANaPDB_fragments_11995,LANAPDB,C=C[C@@]12CNCC[C@@H]1[C@](C=O)(c1cc3ccccc3[nH]1)CO2,2.0,296.15247787999994,3,2,2.1691000000000003,54.120000000000005,3,4.621,18,2,2,0.8181818181818182,0.0909090909090909,0.0909090909090909,0.3888888888888889,0.1666666666666666,22,4,2,2,3,2,2,0,0
578,LANaPDB_fragments_12004,LANAPDB,COc1ccc(C(C)=O)cc1OC,2.0,180.078644244,3,0,1.9064,35.53,3,1.381,10,3,0,0.7692307692307693,0.2307692307692307,0.0,0.3,0.0,13,1,0,1,0,0,1,0,0
579,LANaPDB_fragments_12031,LANAPDB,OC[C@@H]1CCC[C@@H](Oc2ccccc2)O1,2.0,208.109944372,3,1,1.9529,38.69,3,2.85,12,3,0,0.8,0.2,0.0,0.5,0.1666666666666666,15,2,1,1,1,1,1,0,0
580,LANaPDB_fragments_12102,LANAPDB,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3CC[C@@H](O)[C@@]3(C)C[C@H]12,2.0,250.156894564,3,1,2.291300000000001,46.53,0,4.398,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
581,LANaPDB_fragments_12103,LANAPDB,C=C1C(=O)O[C@@H]2C[C@@H](C)C3=CCC(=O)[C@@]3(C)C[C@H]12,2.0,246.125594436,3,0,2.419600000000001,43.370000000000005,0,4.67,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.2666666666666666,18,3,3,0,1,1,0,0,0
582,LANaPDB_fragments_12106,LANAPDB,C=C1C(=O)OC[C@@H]1[C@H](C)O,2.0,142.06299418,3,1,0.0963999999999998,46.53,1,4.008,7,3,0,0.7,0.3,0.0,0.5714285714285714,0.2857142857142857,10,1,1,0,1,1,0,0,0
583,LANaPDB_fragments_12124,LANAPDB,C=C1C(=O)O[C@@H]2/C=C(/C)CCC=C(C)[C@@H](O)C[C@@H]12,2.0,248.1412445,3,1,2.5216000000000003,46.53,0,4.629,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.5333333333333333,0.2,18,2,2,0,1,1,0,0,0
584,LANaPDB_fragments_12145,LANAPDB,CC(CO)CC=O,2.0,102.06807956,2,1,0.2038,37.3,3,3.359,5,2,0,0.7142857142857143,0.2857142857142857,0.0,0.8,0.2,7,0,0,0,0,0,0,0,0
585,LANaPDB_fragments_12191,LANAPDB,CC(C)CC(=O)O[C@H]1CCC[C@@H](C)O1,2.0,200.1412445,3,0,2.4908,35.53,3,3.262,11,3,0,0.7857142857142857,0.2142857142857142,0.0,0.9090909090909092,0.1818181818181818,14,1,1,0,1,1,0,0,0
586,LANaPDB_fragments_12268,LANAPDB,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@H]3C[C@H](O)C[C@@]3(C)C[C@H]12,2.0,250.156894564,3,1,2.291300000000001,46.53,0,4.632,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
587,LANaPDB_fragments_12272,LANAPDB,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](CO)[C@@H]1CCC[C@@]21C,2.0,250.156894564,3,1,2.2929000000000004,46.53,1,4.304,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3333333333333333,18,3,3,0,1,1,0,0,0
588,LANaPDB_fragments_12280,LANAPDB,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@]1(O)CCC[C@@]21C,2.0,250.156894564,3,1,2.4354000000000005,46.53,0,4.511,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.3333333333333333,18,3,3,0,1,1,0,0,0
589,LANaPDB_fragments_12283,LANAPDB,C=C1C(=O)O[C@@H]2[C@H]1CC[C@H](C)[C@@H]1CC[C@@H](O)[C@@]21C,2.0,250.156894564,3,1,2.291300000000001,46.53,0,4.443,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
590,LANaPDB_fragments_12292,LANAPDB,C[C@@H]1C[C@H](O)[C@@H](O)[C@@H](Cl)O1,2.0,166.039671892,3,2,0.0818999999999999,49.69,0,4.331,6,3,0,0.6,0.3,0.0,1.0,0.6666666666666666,10,1,1,0,1,1,0,0,0
591,LANaPDB_fragments_12295,LANAPDB,C=C1C(=O)O[C@@H]2C[C@@H](C)[C@@H]3[C@@H](O)CC[C@@]3(C)C[C@H]12,2.0,250.156894564,3,1,2.291300000000001,46.53,0,4.594,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.8,0.4,18,3,3,0,1,1,0,0,0
592,LANaPDB_fragments_12296,LANAPDB,C[C@H]1O[C@H](Cl)[C@H](O)C[C@@H]1O,2.0,166.039671892,3,2,0.0818999999999999,49.69,0,4.428,6,3,0,0.6,0.3,0.0,1.0,0.6666666666666666,10,1,1,0,1,1,0,0,0
593,LANaPDB_fragments_12297,LANAPDB,C[C@@H]1CC[C@@H](O)[C@@H](Cl)O1,2.0,150.044757272,2,1,1.1111,29.46,0,4.266,6,2,0,0.6666666666666666,0.2222222222222222,0.0,1.0,0.5,9,1,1,0,1,1,0,0,0
594,LANaPDB_fragments_12300,LANAPDB,CC1C(=O)O[C@H]2C[C@@H](C)C3=CCC(=O)[C@@]3(C)C[C@H]12,2.0,248.1412445,3,0,2.4995000000000003,43.370000000000005,0,4.608,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.7333333333333333,0.3333333333333333,18,3,3,0,1,1,0,0,0
595,LANaPDB_fragments_12301,LANAPDB,CC(=O)O[C@H]1C[C@@H](C)O[C@H](Cl)C1,2.0,192.055321956,3,0,1.6819,35.53,1,3.928,8,3,0,0.6666666666666666,0.25,0.0,0.875,0.375,12,1,1,0,1,1,0,0,0
596,LANaPDB_fragments_12303,LANAPDB,C[C@H]1O[C@H](Cl)C[C@@H](O)[C@@H]1O,2.0,166.039671892,3,2,0.0818999999999999,49.69,0,4.355,6,3,0,0.6,0.3,0.0,1.0,0.6666666666666666,10,1,1,0,1,1,0,0,0
597,LANaPDB_fragments_12304,LANAPDB,C[C@@H]1C[C@H](O)C[C@@H](Cl)O1,2.0,150.044757272,2,1,1.1111,29.46,0,4.237,6,2,0,0.6666666666666666,0.2222222222222222,0.0,1.0,0.5,9,1,1,0,1,1,0,0,0
598,LANaPDB_fragments_12305,LANAPDB,CC(=O)O[C@H]1CC[C@@H](Cl)O[C@@H]1C,2.0,192.055321956,3,0,1.6819,35.53,1,3.953,8,3,0,0.6666666666666666,0.25,0.0,0.875,0.375,12,1,1,0,1,1,0,0,0
599,LANaPDB_fragments_12308,LANAPDB,C[C@H]1O[C@H](Cl)CC[C@@H]1O,2.0,150.044757272,2,1,1.1111,29.46,0,4.216,6,2,0,0.6666666666666666,0.2222222222222222,0.0,1.0,0.5,9,1,1,0,1,1,0,0,0
600,LANaPDB_fragments_12311,LANAPDB,C[C@@H]1CCC[C@@H](Cl)O1,2.0,134.049842652,1,0,2.1403,9.23,0,3.816,6,1,0,0.75,0.125,0.0,1.0,0.3333333333333333,8,1,1,0,1,1,0,0,0
601,LANaPDB_fragments_12333,LANAPDB,C=C[C@]1(C)C[C@@H]2OC(=O)C(=C)[C@H]2C[C@H]1C(=C)C=O,2.0,246.125594436,3,0,2.4416,43.370000000000005,3,4.857,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.2666666666666666,18,2,2,0,1,1,0,0,0
602,LANaPDB_fragments_12338,LANAPDB,C=C1C(=O)O[C@H]2C=C(CCC(C)=O)[C@@H](C)CC[C@@H]12,2.0,248.1412445,3,0,2.809700000000001,43.370000000000005,3,4.103,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6,0.2,18,2,2,0,1,1,0,0,0
603,LANaPDB_fragments_12413,LANAPDB,C=Cc1c(O)oc2c1=CCC(C)C1C(=O)CC(C)C=21,2.0,258.12559443600003,3,1,1.8243,50.440000000000005,1,4.852,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.4375,0.1875,19,3,2,1,1,0,1,0,0
604,LANaPDB_fragments_12449,LANAPDB,CCC(C)CC=O,2.0,100.088815004,1,0,1.6215,17.07,3,3.155,6,1,0,0.8571428571428571,0.1428571428571428,0.0,0.8333333333333334,0.1666666666666666,7,0,0,0,0,0,0,0,0
605,LANaPDB_fragments_12477,LANAPDB,C=C1C(=O)O[C@@H]2/C=C(\C)CCC=C(C=O)CC[C@@H]12,2.0,246.125594436,3,0,2.729800000000001,43.370000000000005,1,4.513,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.4666666666666667,0.1333333333333333,18,2,2,0,1,1,0,0,0
606,LANaPDB_fragments_12548,LANAPDB,CCc1c(OC)cc(C)cc1OC,2.0,180.115029752,2,0,2.574620000000001,18.46,3,1.84,11,2,0,0.8461538461538461,0.1538461538461538,0.0,0.4545454545454545,0.0,13,1,0,1,0,0,1,0,0
607,LANaPDB_fragments_12600,LANAPDB,COc1cccc(O)c1C(C)=O,2.0,166.06299418,3,1,1.6034,46.53,2,1.781,9,3,0,0.75,0.25,0.0,0.2222222222222222,0.0,12,1,0,1,0,0,1,0,0
608,LANaPDB_fragments_12605,LANAPDB,CC(=O)c1c(O)cccc1O,2.0,152.047344116,3,2,1.3003999999999998,57.53,1,2.057,8,3,0,0.7272727272727273,0.2727272727272727,0.0,0.125,0.0,11,1,0,1,0,0,1,0,0
609,LANaPDB_fragments_12612,LANAPDB,CC1=C2C=C[C@@](C)(O)[C@@H]2[C@H]2OC(=O)[C@H](C)[C@@H]2CC1,2.0,248.1412445,3,1,2.2114000000000003,46.53,0,4.62,15,3,0,0.8333333333333334,0.1666666666666666,0.0,0.6666666666666666,0.3333333333333333,18,3,3,0,1,1,0,0,0
610,LANaPDB_fragments_12641,LANAPDB,CC[C@@]12CCC[C@](C)(O)[C@@]13CC(C(=O)C2)C(C)(C)O3,2.0,266.188194692,3,1,2.844400000000001,46.53,1,5.934,16,3,0,0.8421052631578947,0.1578947368421052,0.0,0.9375,0.25,19,3,3,0,1,1,0,1,2
